timestamp(ms),ATT.Roll,GPS[0].Lat,GPS[0].Lng
1789105.827,9.76,398180400,301191411
1789205.827,9.97,398180609,301191525
1789305.827,10.43,398180609,301191525
1789405.827,10.42,398180816,301191645
1789505.827,10.48,398180816,301191645
1789605.827,10.96,398181022,301191770
1789705.827,11.28,398181022,301191770
1789805.827,11.81,398181225,301191902
1789905.827,11.02,398181225,301191902
1790005.827,11.03,398181225,301191902
1790105.827,11.68,398181426,301192043
1790205.827,11.67,398181624,301192196
1790305.827,11,398181624,301192196
1790405.827,10.68,398181820,301192358
1790505.827,11.17,398181820,301192358
1790605.827,11.18,398182013,301192528
1790705.827,11.13,398182013,301192528
1790805.827,10.86,398182202,301192705
1790905.827,11.28,398182202,301192705
1791005.827,11.93,398182202,301192705
1791105.827,12.16,398182390,301192887
1791205.827,12.31,398182577,301193076
1791305.827,12.51,398182577,301193076
1791405.827,13.34,398182758,301193274
1791505.827,14.16,398182758,301193274
1791605.827,15.12,398182933,301193484
1791705.827,15.09,398182933,301193484
1791805.827,13.46,398183100,301193705
1791905.827,12.58,398183100,301193705
1792005.827,12.84,398183100,301193705
1792105.827,13.41,398183260,301193932
1792205.827,14.47,398183414,301194167
1792305.827,14.7,398183414,301194167
1792405.827,14.41,398183564,301194407
1792505.827,14.44,398183564,301194407
1792605.827,15.9,398183707,301194656
1792705.827,16.36,398183707,301194656
1792805.827,18.75,398183841,301194915
1792905.827,20.5,398183841,301194915
1793005.827,19.26,398183841,301194915
1793105.827,17.67,398183965,301195185
1793205.827,17.36,398184080,301195466
1793305.827,17.37,398184080,301195466
1793405.827,17.3,398184189,301195753
1793505.827,17.41,398184189,301195753
1793605.827,18.26,398184294,301196046
1793705.827,18.81,398184294,301196046
1793805.827,19.01,398184394,301196347
1793905.827,18.15,398184394,301196347
1794005.827,17.39,398184394,301196347
1794105.827,17.3,398184483,301196660
1794205.827,17.22,398184560,301196982
1794305.827,17.03,398184560,301196982
1794405.827,16.77,398184625,301197313
1794505.827,16.78,398184625,301197313
1794605.827,17.08,398184676,301197649
1794705.827,16.87,398184676,301197649
1794805.827,16.72,398184717,301197988
1794905.827,16.58,398184717,301197988
1795005.827,16.43,398184717,301197988
1795105.827,16.38,398184748,301198331
1795205.827,15.93,398184767,301198675
1795305.827,15.37,398184767,301198675
1795405.827,14.33,398184777,301199020
1795505.827,13.92,398184777,301199020
1795605.827,14.13,398184779,301199365
1795705.827,14.26,398184779,301199365
1795805.827,14.22,398184771,301199711
1795905.827,13.98,398184771,301199711
1796005.827,13.38,398184771,301199711
1796105.827,13.87,398184755,301200057
1796205.827,13.69,398184732,301200403
1796305.827,12.77,398184732,301200403
1796405.827,12.11,398184701,301200749
1796505.827,12.51,398184701,301200749
1796605.827,13.97,398184663,301201096
1796705.827,15.3,398184663,301201096
1796805.827,16.98,398184615,301201441
1796905.827,17.86,398184615,301201441
1797005.827,19.14,398184615,301201441
1797105.827,19.54,398184557,301201785
1797205.827,19.96,398184486,301202125
1797305.827,20.39,398184486,301202125
1797405.827,20.72,398184403,301202460
1797505.827,20.87,398184403,301202460
1797605.827,20.46,398184307,301202790
1797705.827,20.69,398184307,301202790
1797805.827,21.6,398184198,301203114
1797905.827,21.98,398184198,301203114
1798005.827,21.58,398184198,301203114
1798105.827,20.98,398184077,301203431
1798205.827,20.2,398183945,301203740
1798305.827,18.88,398183945,301203740
1798405.827,17.93,398183801,301204042
1798505.827,17.7,398183801,301204042
1798605.827,17.49,398183646,301204334
1798705.827,17.4,398183646,301204334
1798805.827,17.45,398183484,301204618
1798905.827,17.07,398183484,301204618
1799005.827,16.33,398183484,301204618
1799105.827,16.03,398183312,301204895
1799205.827,16.52,398183133,301205166
1799305.827,16.81,398183133,301205166
1799405.827,16.81,398182947,301205429
1799505.827,17.19,398182947,301205429
1799605.827,16.84,398182752,301205682
1799705.827,16.59,398182752,301205682
1799805.827,16.53,398182550,301205925
1799905.827,16.17,398182550,301205925
1800005.827,15.51,398182550,301205925
1800105.827,14.41,398182340,301206159
1800205.827,14.51,398182124,301206385
1800305.827,15.16,398182124,301206385
1800405.827,16.8,398182124,301206385
1800505.827,17.74,398181902,301206603
1800605.827,18.99,398181673,301206811
1800705.827,19.8,398181673,301206811
1800805.827,20.96,398181437,301207006
1800905.827,21.74,398181437,301207006
1801005.827,23.15,398181437,301207006
1801105.827,23.69,398181192,301207184
1801205.827,24.6,398180938,301207343
1801305.827,24.69,398180938,301207343
1801405.827,24.17,398180938,301207343
1801505.827,23.75,398180677,301207482
1801605.827,22.88,398180410,301207600
1801705.827,21.67,398180410,301207600
1801805.827,21.1,398180139,301207698
1801905.827,22.55,398180139,301207698
1802005.827,24.94,398180139,301207698
1802105.827,24.63,398179863,301207772
1802205.827,21.54,398179584,301207817
1802305.827,18.29,398179584,301207817
1802405.827,14.08,398179303,301207840
1802505.827,11.9,398179303,301207840
1802605.827,9.89,398179025,301207854
1802705.827,9.19,398179025,301207854
1802805.827,9.02,398178747,301207863
1802905.827,9.42,398178747,301207863
1803005.827,10.4,398178747,301207863
1803105.827,11,398178470,301207867
1803205.827,10.86,398178192,301207866
1803305.827,10.51,398178192,301207866
1803405.827,10.71,398177911,301207857
1803505.827,11.68,398177911,301207857
1803605.827,14.61,398177628,301207839
1803705.827,16.04,398177628,301207839
1803805.827,16.26,398177344,301207810
1803905.827,14.96,398177344,301207810
1804005.827,14.29,398177344,301207810
1804105.827,15.61,398177058,301207772
1804205.827,18.29,398176771,301207724
1804305.827,19.49,398176771,301207724
1804405.827,21.6,398176486,301207658
1804505.827,22.55,398176486,301207658
1804605.827,24.76,398176204,301207570
1804705.827,23.13,398176204,301207570
1804805.827,21,398175926,301207466
1804905.827,21.43,398175926,301207466
1805005.827,22.61,398175926,301207466
1805105.827,21.75,398175650,301207359
1805205.827,21.52,398175378,301207243
1805305.827,22.38,398175378,301207243
1805405.827,23.34,398175109,301207114
1805505.827,23.49,398175109,301207114
1805605.827,22.74,398174845,301206965
1805705.827,22.81,398174845,301206965
1805805.827,23.43,398174590,301206791
1805905.827,23.91,398174590,301206791
1806005.827,23.77,398174590,301206791
1806105.827,23.97,398174348,301206595
1806205.827,22.87,398174120,301206378
1806305.827,21.44,398174120,301206378
1806405.827,20.41,398173906,301206147
1806505.827,19.98,398173906,301206147
1806605.827,19.89,398173704,301205905
1806705.827,19.65,398173704,301205905
1806805.827,19.37,398173511,301205654
1806905.827,18.96,398173511,301205654
1807005.827,17.51,398173511,301205654
1807105.827,16.8,398173328,301205393
1807205.827,16.54,398173154,301205125
1807305.827,16.18,398173154,301205125
1807405.827,16.25,398172988,301204851
1807505.827,16.26,398172988,301204851
1807605.827,16.12,398172834,301204569
1807705.827,15.58,398172834,301204569
1807805.827,14.86,398172689,301204279
1807905.827,14.41,398172689,301204279
1808005.827,13.56,398172689,301204279
1808105.827,13,398172553,301203984
1808205.827,13.15,398172424,301203685
1808305.827,13.2,398172424,301203685
1808405.827,13.79,398172302,301203380
1808505.827,14.35,398172302,301203380
1808605.827,15.2,398172186,301203069
1808705.827,15.31,398172186,301203069
1808805.827,15.3,398172078,301202753
1808905.827,15.51,398172078,301202753
1809005.827,16.08,398172078,301202753
1809105.827,16.48,398171981,301202432
1809205.827,16.88,398171895,301202104
1809305.827,17.26,398171895,301202104
1809405.827,17.56,398171895,301202104
1809505.827,17.56,398171820,301201772
1809605.827,17.29,398171755,301201436
1809705.827,17.29,398171755,301201436
1809805.827,17.14,398171702,301201099
1809905.827,16.68,398171702,301201099
1810005.827,16.11,398171702,301201099
1810105.827,15.9,398171660,301200759
1810205.827,15.73,398171628,301200418
1810305.827,15.85,398171628,301200418
1810405.827,16.54,398171605,301200076
1810505.827,16.88,398171605,301200076
1810605.827,16.69,398171593,301199733
1810705.827,16.63,398171593,301199733
1810805.827,17.1,398171593,301199390
1810905.827,16.59,398171593,301199390
1811005.827,15.97,398171593,301199390
1811105.827,16.16,398171603,301199047
1811205.827,16.63,398171621,301198703
1811305.827,16.65,398171621,301198703
1811405.827,16.75,398171650,301198362
1811505.827,16.75,398171650,301198362
1811605.827,17.01,398171690,301198024
1811705.827,17.18,398171690,301198024
1811805.827,17.16,398171743,301197690
1811905.827,16.64,398171743,301197690
1812005.827,15.97,398171743,301197690
1812105.827,15.86,398171806,301197360
1812205.827,15.4,398171878,301197036
1812305.827,14.99,398171878,301197036
1812405.827,14.75,398171960,301196716
1812505.827,15.01,398171960,301196716
1812605.827,15.36,398172049,301196400
1812705.827,15.18,398172049,301196400
1812805.827,14.62,398172145,301196089
1812905.827,14.47,398172145,301196089
1813005.827,15.08,398172145,301196089
1813105.827,16.07,398172249,301195784
1813205.827,16.58,398172361,301195486
1813305.827,16.56,398172361,301195486
1813405.827,16.71,398172483,301195199
1813505.827,16.75,398172483,301195199
1813605.827,16.43,398172612,301194923
1813705.827,16.4,398172612,301194923
1813805.827,16.18,398172750,301194656
1813905.827,16.05,398172750,301194656
1814005.827,15.59,398172750,301194656
1814105.827,15.02,398172894,301194397
1814205.827,14.42,398173044,301194146
1814305.827,14.02,398173044,301194146
1814405.827,14,398173199,301193904
1814505.827,14.13,398173199,301193904
1814605.827,14.87,398173360,301193670
1814705.827,15.25,398173360,301193670
1814805.827,15.19,398173526,301193445
1814905.827,14.94,398173526,301193445
1815005.827,14.82,398173526,301193445
1815105.827,14.83,398173697,301193228
1815205.827,14.81,398173874,301193022
1815305.827,13.78,398173874,301193022
1815405.827,12.96,398174056,301192826
1815505.827,11.76,398174056,301192826
1815605.827,6.89,398174241,301192640
1815705.827,4.2,398174241,301192640
1815805.827,1.01,398174426,301192456
1815905.827,-0.51,398174426,301192456
1816005.827,1.49,398174426,301192456
1816105.827,4.63,398174612,301192274
1816205.827,7.98,398174800,301192096
1816305.827,9.59,398174800,301192096
1816405.827,11.69,398174991,301191925
1816505.827,11.73,398174991,301191925
1816605.827,11.76,398175186,301191760
1816705.827,11.87,398175186,301191760
1816805.827,13.54,398175386,301191603
1816905.827,14.82,398175386,301191603
1817005.827,16.19,398175386,301191603
1817105.827,17.12,398175589,301191453
1817205.827,17.68,398175797,301191315
1817305.827,18.15,398175797,301191315
1817405.827,17.92,398176009,301191192
1817505.827,17.83,398176009,301191192
1817605.827,18.97,398176224,301191084
1817705.827,19.57,398176224,301191084
1817805.827,19.68,398176444,301190991
1817905.827,19.56,398176444,301190991
1818005.827,18.3,398176444,301190991
1818105.827,17.48,398176668,301190913
1818205.827,16.8,398176893,301190850
1818305.827,17.07,398176893,301190850
1818405.827,18.03,398177120,301190801
1818505.827,17.88,398177120,301190801
1818605.827,17.12,398177350,301190764
1818705.827,16.58,398177350,301190764
1818805.827,15.9,398177581,301190739
1818905.827,15.61,398177581,301190739
1819005.827,15.44,398177581,301190739
1819105.827,15.03,398177812,301190727
1819205.827,15.15,398178043,301190728
1819305.827,14.93,398178043,301190728
1819405.827,14.41,398178275,301190742
1819505.827,14.29,398178275,301190742
1819605.827,14.37,398178507,301190769
1819705.827,13.29,398178507,301190769
1819805.827,10.94,398178739,301190808
1819905.827,10.79,398178739,301190808
1820005.827,11.23,398178739,301190808
1820105.827,11.8,398178970,301190856
1820205.827,12.16,398179201,301190913
1820305.827,12.92,398179201,301190913
1820405.827,14.34,398179431,301190979
1820505.827,15.44,398179431,301190979
1820605.827,16.25,398179660,301191059
1820705.827,15.9,398179660,301191059
1820805.827,14.28,398179887,301191152
1820905.827,13.31,398179887,301191152
1821005.827,12.82,398179887,301191152
1821105.827,12.12,398180112,301191255
1821205.827,11.63,398180336,301191369
1821305.827,11.1,398180336,301191369
1821405.827,9.93,398180556,301191496
1821505.827,8.12,398180556,301191496
1821605.827,7.35,398180771,301191633
1821705.827,7.86,398180771,301191633
1821805.827,7.91,398180983,301191776
1821905.827,7.49,398180983,301191776
1822005.827,6.96,398180983,301191776
1822105.827,6.71,398181193,301191925
1822205.827,7.6,398181403,301192076
1822305.827,9.21,398181403,301192076
1822405.827,11.82,398181612,301192229
1822505.827,12.91,398181612,301192229
1822605.827,14.8,398181822,301192384
1822705.827,15.78,398181822,301192384
1822805.827,15.34,398182032,301192545
1822905.827,15.08,398182032,301192545
1823005.827,16.22,398182032,301192545
1823105.827,17.79,398182238,301192718
1823205.827,19.76,398182437,301192911
1823305.827,20.58,398182437,301192911
1823405.827,22.31,398182624,301193126
1823505.827,22.21,398182624,301193126
1823605.827,19.54,398182800,301193359
1823705.827,17.34,398182800,301193359
1823805.827,16,398182967,301193605
1823905.827,15.53,398182967,301193605
1824005.827,15.38,398182967,301193605
1824105.827,15.54,398183127,301193857
1824205.827,15.73,398183280,301194116
1824305.827,15.82,398183280,301194116
1824405.827,15.76,398183427,301194385
1824505.827,15.78,398183427,301194385
1824605.827,16.19,398183568,301194663
1824705.827,16.17,398183568,301194663
1824805.827,15.76,398183700,301194951
1824905.827,15.2,398183700,301194951
1825005.827,14.57,398183700,301194951
1825105.827,14.38,398183824,301195247
1825205.827,14.12,398183940,301195551
1825305.827,14.02,398183940,301195551
1825405.827,13.57,398183940,301195551
1825505.827,13.58,398184048,301195862
1825605.827,14.22,398184150,301196179
1825705.827,14.47,398184150,301196179
1825805.827,14.66,398184245,301196502
1825905.827,14.27,398184245,301196502
1826005.827,14.22,398184245,301196502
1826105.827,14.25,398184333,301196829
1826205.827,14.68,398184413,301197160
1826305.827,14.99,398184413,301197160
1826405.827,15.65,398184486,301197494
1826505.827,16.16,398184486,301197494
1826605.827,17.1,398184550,301197834
1826705.827,17.58,398184550,301197834
1826805.827,18.29,398184602,301198178
1826905.827,18.52,398184602,301198178
1827005.827,18.27,398184602,301198178
1827105.827,18.22,398184640,301198526
1827205.827,17.41,398184665,301198876
1827305.827,16.98,398184665,301198876
1827405.827,16.79,398184665,301198876
1827505.827,17.31,398184678,301199226
1827605.827,17.74,398184681,301199575
1827705.827,18.1,398184681,301199575
1827805.827,18.35,398184675,301199926
1827905.827,18.02,398184675,301199926
1828005.827,17.56,398184675,301199926
1828105.827,17.42,398184659,301200275
1828205.827,17.48,398184629,301200622
1828305.827,17.29,398184629,301200622
1828405.827,17.61,398184588,301200968
1828505.827,17.59,398184588,301200968
1828605.827,17.85,398184537,301201309
1828705.827,17.96,398184537,301201309
1828805.827,18.08,398184476,301201647
1828905.827,18.54,398184476,301201647
1829005.827,19.13,398184476,301201647
1829105.827,19.79,398184402,301201980
1829205.827,20.55,398184314,301202310
1829305.827,21.44,398184314,301202310
1829405.827,20.64,398184214,301202632
1829505.827,20.23,398184214,301202632
1829605.827,18.07,398184104,301202948
1829705.827,17.17,398184104,301202948
1829805.827,16.19,398183985,301203257
1829905.827,15.93,398183985,301203257
1830005.827,16.03,398183985,301203257
1830105.827,15.79,398183859,301203560
1830205.827,15.84,398183723,301203857
1830305.827,15.74,398183723,301203857
1830405.827,15.26,398183578,301204147
1830505.827,15.02,398183578,301204147
1830605.827,15.04,398183427,301204430
1830705.827,15.44,398183427,301204430
1830805.827,15.51,398183268,301204704
1830905.827,14.97,398183268,301204704
1831005.827,14.85,398183268,301204704
1831105.827,14.62,398183104,301204971
1831205.827,14.43,398183104,301204971
1831305.827,15.03,398182933,301205228
1831405.827,16.3,398182755,301205476
1831505.827,16.63,398182755,301205476
1831605.827,16.97,398182569,301205715
1831705.827,17.09,398182569,301205715
1831805.827,16.87,398182377,301205944
1831905.827,16.79,398182377,301205944
1832005.827,16.97,398182377,301205944
1832105.827,16.69,398182178,301206163
1832205.827,16.26,398181973,301206373
1832305.827,16.07,398181973,301206373
1832405.827,15.72,398181760,301206572
1832505.827,15.54,398181760,301206572
1832605.827,16.05,398181542,301206761
1832705.827,16.47,398181542,301206761
1832805.827,16.57,398181316,301206939
1832905.827,16.91,398181316,301206939
1833005.827,17.08,398181316,301206939
1833105.827,17.01,398181084,301207105
1833205.827,17.07,398180847,301207256
1833305.827,17.15,398180847,301207256
1833405.827,17.21,398180605,301207393
1833505.827,16.93,398180605,301207393
1833605.827,16.92,398180359,301207517
1833705.827,16.95,398180359,301207517
1833805.827,16.74,398180109,301207629
1833905.827,16.62,398180109,301207629
1834005.827,17.16,398180109,301207629
1834105.827,17.28,398179857,301207729
1834205.827,17.11,398179600,301207816
1834305.827,17.18,398179600,301207816
1834405.827,17.18,398179341,301207888
1834505.827,17.51,398179341,301207888
1834605.827,17.71,398179079,301207946
1834705.827,17.92,398179079,301207946
1834805.827,17.62,398178815,301207989
1834905.827,17.37,398178815,301207989
1835005.827,17.59,398178815,301207989
1835105.827,17.96,398178550,301208017
1835205.827,17.65,398178284,301208032
1835305.827,16.74,398178284,301208032
1835405.827,16.42,398178017,301208036
1835505.827,16.65,398178017,301208036
1835605.827,17,398177750,301208027
1835705.827,17.38,398177750,301208027
1835805.827,17.51,398177482,301208005
1835905.827,17.74,398177482,301208005
1836005.827,18.32,398177482,301208005
1836105.827,18.64,398177213,301207967
1836205.827,18.74,398176946,301207914
1836305.827,19.12,398176946,301207914
1836405.827,19,398176680,301207845
1836505.827,17.68,398176680,301207845
1836605.827,18.61,398176418,301207760
1836705.827,20.61,398176418,301207760
1836805.827,23.6,398176163,301207655
1836905.827,23.38,398176163,301207655
1837005.827,21.61,398176163,301207655
1837105.827,19.61,398175916,301207528
1837205.827,15.01,398175677,301207387
1837305.827,13.19,398175677,301207387
1837405.827,12.16,398175443,301207236
1837505.827,12.26,398175443,301207236
1837605.827,14.67,398175211,301207080
1837705.827,16.19,398175211,301207080
1837805.827,16.31,398174981,301206918
1837905.827,15.36,398174981,301206918
1838005.827,15.17,398174981,301206918
1838105.827,15.24,398174752,301206745
1838205.827,14.77,398174752,301206745
1838305.827,15.35,398174525,301206559
1838405.827,17.68,398174301,301206361
1838505.827,17.99,398174301,301206361
1838605.827,19.44,398174087,301206146
1838705.827,19.61,398174087,301206146
1838805.827,19.1,398173883,301205911
1838905.827,17.61,398173883,301205911
1839005.827,16.49,398173883,301205911
1839105.827,15.92,398173690,301205661
1839205.827,15.06,398173505,301205402
1839305.827,15.22,398173505,301205402
1839405.827,15.85,398173330,301205135
1839505.827,15.87,398173330,301205135
1839605.827,15.45,398173164,301204861
1839705.827,15.64,398173164,301204861
1839805.827,14.31,398173004,301204583
1839905.827,13.39,398173004,301204583
1840005.827,13.3,398173004,301204583
1840105.827,13.28,398172849,301204301
1840205.827,13.37,398172701,301204014
1840305.827,13.46,398172701,301204014
1840405.827,13.95,398172560,301203722
1840505.827,14.27,398172560,301203722
1840605.827,13.91,398172429,301203425
1840705.827,14.39,398172429,301203425
1840805.827,14.55,398172309,301203125
1840905.827,14.48,398172309,301203125
1841005.827,14.42,398172309,301203125
1841105.827,13.9,398172199,301202820
1841205.827,13.28,398172098,301202512
1841305.827,13.9,398172098,301202512
1841405.827,14.96,398172098,301202512
1841505.827,15.87,398172003,301202202
1841605.827,17.18,398172003,301202202
1841705.827,17.68,398171912,301201889
1841805.827,17.66,398171828,301201572
1841905.827,17.69,398171828,301201572
1842005.827,17.15,398171828,301201572
1842105.827,16.73,398171754,301201250
1842205.827,16.07,398171689,301200921
1842305.827,16.18,398171689,301200921
1842405.827,16.52,398171634,301200588
1842505.827,16.73,398171634,301200588
1842605.827,17.39,398171588,301200250
1842705.827,17.72,398171588,301200250
1842805.827,17.27,398171551,301199907
1842905.827,17.22,398171551,301199907
1843005.827,17.29,398171551,301199907
1843105.827,17.12,398171524,301199560
1843205.827,16.54,398171507,301199210
1843305.827,16.44,398171507,301199210
1843405.827,17.1,398171499,301198856
1843505.827,17.7,398171499,301198856
1843605.827,18.89,398171502,301198500
1843705.827,20.11,398171502,301198500
1843805.827,20.69,398171518,301198141
1843905.827,20.82,398171518,301198141
1844005.827,21.13,398171518,301198141
1844105.827,21.56,398171548,301197781
1844205.827,21.84,398171591,301197425
1844305.827,20.8,398171591,301197425
1844405.827,20.11,398171641,301197070
1844505.827,19.86,398171641,301197070
1844605.827,20.08,398171703,301196718
1844705.827,20.6,398171703,301196718
1844805.827,20.76,398171777,301196370
1844905.827,20.65,398171777,301196370
1845005.827,21.11,398171777,301196370
1845105.827,21.61,398171862,301196026
1845205.827,22.9,398171961,301195686
1845305.827,23.16,398171961,301195686
1845405.827,22.68,398172073,301195354
1845505.827,22.26,398172073,301195354
1845605.827,21.67,398172200,301195031
1845705.827,21.65,398172200,301195031
1845805.827,22.4,398172340,301194719
1845905.827,22.37,398172340,301194719
1846005.827,20.63,398172340,301194719
1846105.827,20.12,398172493,301194419
1846205.827,20.01,398172657,301194128
1846305.827,19.06,398172657,301194128
1846405.827,17.8,398172828,301193846
1846505.827,16.37,398172828,301193846
1846605.827,16.13,398173006,301193572
1846705.827,17.07,398173006,301193572
1846805.827,17.03,398173190,301193307
1846905.827,16.47,398173190,301193307
1847005.827,17.2,398173190,301193307
1847105.827,18.26,398173381,301193050
1847205.827,19.46,398173581,301192804
1847305.827,19.91,398173581,301192804
1847405.827,20.49,398173789,301192571
1847505.827,20.74,398173789,301192571
1847605.827,20.67,398174004,301192350
1847705.827,20.18,398174004,301192350
1847805.827,18.89,398174228,301192142
1847905.827,17.75,398174228,301192142
1848005.827,16.07,398174228,301192142
1848105.827,15.92,398174457,301191945
1848205.827,16.26,398174692,301191756
1848305.827,16.43,398174692,301191756
1848405.827,17.31,398174930,301191577
1848505.827,17.71,398174930,301191577
1848605.827,18.57,398175175,301191411
1848705.827,18.96,398175175,301191411
1848805.827,19.17,398175427,301191258
1848905.827,19.27,398175427,301191258
1849005.827,19.54,398175427,301191258
1849105.827,19.58,398175687,301191121
1849205.827,19.36,398175954,301191002
1849305.827,18.97,398175954,301191002
1849405.827,18.67,398176228,301190902
1849505.827,18.58,398176228,301190902
1849605.827,18.71,398176505,301190819
1849705.827,18.39,398176505,301190819
1849805.827,18.68,398176784,301190754
1849905.827,18.74,398176784,301190754
1850005.827,18.65,398176784,301190754
1850105.827,18.7,398177063,301190705
1850205.827,18.64,398177342,301190673
1850305.827,19.06,398177342,301190673
1850405.827,20.63,398177619,301190662
1850505.827,21.09,398177619,301190662
1850605.827,19.64,398177894,301190670
1850705.827,19.91,398177894,301190670
1850805.827,19.79,398178167,301190694
1850905.827,19.18,398178167,301190694
1851005.827,19.24,398178167,301190694
1851105.827,17.79,398178436,301190736
1851205.827,16.34,398178701,301190797
1851305.827,15.88,398178701,301190797
1851405.827,17.4,398178701,301190797
1851505.827,16.38,398178963,301190865
1851605.827,14.42,398179220,301190940
1851705.827,13.49,398179220,301190940
1851805.827,13.48,398179475,301191022
1851905.827,13.27,398179475,301191022
1852005.827,12.93,398179475,301191022
1852105.827,12.66,398179725,301191114
1852205.827,12.78,398179968,301191216
1852305.827,12.33,398179968,301191216
1852405.827,10.84,398179968,301191216
1852505.827,9.78,398180206,301191330
1852605.827,8.87,398180439,301191451
1852705.827,9.07,398180439,301191451
1852805.827,10.37,398180666,301191579
1852905.827,10.74,398180666,301191579
1853005.827,10.37,398180666,301191579
1853105.827,11.63,398180888,301191717
1853205.827,10.03,398181105,301191863
1853305.827,10.95,398181105,301191863
1853405.827,12.09,398181318,301192014
1853505.827,11.77,398181318,301192014
1853605.827,10.02,398181527,301192169
1853705.827,10.66,398181527,301192169
1853805.827,11.85,398181732,301192332
1853905.827,13.18,398181732,301192332
1854005.827,15.31,398181732,301192332
1854105.827,16.15,398181932,301192505
1854205.827,17.39,398182124,301192692
1854305.827,20.03,398182124,301192692
1854405.827,20.03,398182308,301192905
1854505.827,18.14,398182308,301192905
1854605.827,15.15,398182480,301193136
1854705.827,14.29,398182480,301193136
1854805.827,10.41,398182641,301193375
1854905.827,11.27,398182641,301193375
1855005.827,15.53,398182641,301193375
1855105.827,19.85,398182796,301193618
1855205.827,20.92,398182946,301193861
1855305.827,17.73,398182946,301193861
1855405.827,13.13,398183092,301194107
1855505.827,10.6,398183092,301194107
1855605.827,9.62,398183235,301194357
1855705.827,10.54,398183235,301194357
1855805.827,10.88,398183372,301194611
1855905.827,10.83,398183372,301194611
1856005.827,10.94,398183372,301194611
1856105.827,11.4,398183502,301194871
1856205.827,11.4,398183622,301195138
1856305.827,11.97,398183622,301195138
1856405.827,13.25,398183735,301195408
1856505.827,11.69,398183735,301195408
1856605.827,13.23,398183841,301195682
1856705.827,15.52,398183841,301195682
1856805.827,15.53,398183941,301195958
1856905.827,14.33,398183941,301195958
1857005.827,12.39,398183941,301195958
1857105.827,11,398184033,301196237
1857205.827,10.23,398184118,301196516
1857305.827,10.69,398184118,301196516
1857405.827,11.77,398184195,301196796
1857505.827,12.1,398184195,301196796
1857605.827,12.02,398184264,301197078
1857705.827,11.5,398184264,301197078
1857805.827,10.21,398184325,301197360
1857905.827,9.47,398184325,301197360
1858005.827,8.47,398184325,301197360
1858105.827,8.4,398184378,301197645
1858205.827,9.31,398184427,301197932
1858305.827,10.99,398184427,301197932
1858405.827,11.23,398184470,301198222
1858505.827,11.29,398184470,301198222
1858605.827,10.69,398184505,301198512
1858705.827,10.13,398184505,301198512
1858805.827,10.43,398184535,301198799
1858905.827,10.8,398184535,301198799
1859005.827,10.81,398184535,301198799
1859105.827,11.62,398184558,301199085
1859205.827,13.97,398184569,301199370
1859305.827,14.89,398184569,301199370
1859405.827,14.79,398184567,301199655
1859505.827,15.78,398184567,301199655
1859605.827,19.93,398184554,301199939
1859705.827,21.42,398184554,301199939
1859805.827,22.18,398184531,301200230
1859905.827,22.52,398184531,301200230
1860005.827,23.1,398184531,301200230
1860105.827,23.22,398184500,301200533
1860205.827,23.71,398184455,301200851
1860305.827,24.96,398184455,301200851
1860405.827,26.08,398184391,301201177
1860505.827,26.49,398184391,301201177
1860605.827,26.44,398184303,301201502
1860705.827,26.08,398184303,301201502
1860805.827,26.98,398184194,301201817
1860905.827,27.48,398184194,301201817
1861005.827,27.39,398184194,301201817
1861105.827,26.56,398184068,301202122
1861205.827,25.74,398183932,301202417
1861305.827,25.69,398183932,301202417
1861405.827,25.92,398183788,301202706
1861505.827,25.2,398183788,301202706
1861605.827,23.77,398183638,301202989
1861705.827,23.71,398183638,301202989
1861805.827,22.74,398183478,301203265
1861905.827,21.79,398183478,301203265
1862005.827,19.43,398183478,301203265
1862105.827,17.86,398183308,301203534
1862205.827,16.45,398183125,301203794
1862305.827,16.04,398183125,301203794
1862405.827,15.54,398182930,301204047
1862505.827,15.35,398182930,301204047
1862605.827,16.81,398182724,301204292
1862705.827,15.63,398182724,301204292
1862805.827,13.18,398182515,301204531
1862905.827,12.02,398182515,301204531
1863005.827,12.31,398182515,301204531
1863105.827,13.34,398182304,301204765
1863205.827,12.51,398182088,301204994
1863305.827,12.71,398182088,301204994
1863405.827,11.7,398181863,301205216
1863505.827,11.32,398181863,301205216
1863605.827,10.56,398181630,301205431
1863705.827,9.84,398181630,301205431
1863805.827,8.4,398181394,301205640
1863905.827,6.33,398181394,301205640
1864005.827,4.75,398181394,301205640
1864105.827,5.24,398181154,301205842
1864205.827,6.04,398180905,301206038
1864305.827,6.59,398180905,301206038
1864405.827,6.71,398180652,301206226
1864505.827,4.96,398180652,301206226
1864605.827,2.43,398180652,301206226
1864705.827,1.07,398180398,301206411
1864805.827,0.98,398180143,301206598
1864905.827,1.59,398180143,301206598
1865005.827,2.34,398180143,301206598
1865105.827,3.62,398179887,301206785
1865205.827,4.89,398179633,301206970
1865305.827,5.81,398179633,301206970
1865405.827,8.03,398179376,301207152
1865505.827,9.25,398179376,301207152
1865605.827,10.04,398179118,301207332
1865705.827,9.7,398179118,301207332
1865805.827,8.41,398178860,301207507
1865905.827,7.9,398178860,301207507
1866005.827,5.98,398178860,301207507
1866105.827,5.35,398178601,301207679
1866205.827,4.92,398178342,301207846
1866305.827,4.91,398178342,301207846
1866405.827,6.18,398178080,301208008
1866505.827,7.16,398178080,301208008
1866605.827,6.49,398177814,301208163
