timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll,AHR2.Yaw,GPS[0].Spd
485127.692,0,0,0,0,0
485227.692,0,0,0,0,0
485327.692,0,0,0,0,0
485427.692,0,0,0,0,0
485527.692,0,0,0,0,0
485627.692,0,0,0,0,0
485727.692,0,0,0,0,0
485827.692,0,0,0,0,0
485927.692,0,0,0,0,0
486027.692,0,0,0,0,0
486127.692,0,0,0,0,0
486227.692,0,0,0,0,0
486327.692,0,0,0,0,0
486427.692,0,0,0,0,0
486527.692,0,0,0,0,0
486627.692,0,0,0,0,0
486727.692,0,0,0,0,0
486827.692,0,0,0,0,0
486927.692,0,0,0,0,0
487027.692,0,0,0,0,0
487127.692,0,0,0,0,0
487227.692,0,0,0,0,0
487327.692,0,0,0,0,0
487427.692,0,0,0,0,0
487527.692,0,0,0,0,0
487627.692,0,0,0,0,0
487727.692,0,0,0,0,0
487827.692,0,0,0,0,0
487927.692,0,0,0,0,0
488027.692,0,0,0,0,0
488127.692,0,0,0,0,0
488227.692,0,0,0,0,0
488327.692,0,0,0,0,0
488427.692,0,0,0,0,0
488527.692,0,0,0,0,0
488627.692,0,0,0,0,0
488727.692,0,0,0,0,0
488827.692,0,0,0,0,0
488927.692,0,0,0,0,0
489027.692,0,0,0,0,0
489127.692,0,0,0,0,0
489227.692,0,0,0,0,0
489327.692,0,0,0,0,0
489427.692,0,0,0,0,0
489527.692,0,0,0,0,0
489627.692,0,0,0,0,0
489727.692,0,0,0,0,0
489827.692,0,0,0,0,0
489927.692,0,0,0,0,0
490027.692,0,0,0,0,0
490127.692,0,0,0,0,0
490227.692,0,0,0,0,0
490327.692,0,0,0,0,0
490427.692,0,0,0,0,0
490527.692,0,0,0,0,0
490627.692,0,0,0,0,0
490727.692,0,0,0,0,0
490827.692,0,0,0,0,0
490927.692,0,0,0,0,0
491027.692,0,0,0,0,0
491127.692,0,0,0,0,0
491227.692,0,0,0,0,0
491327.692,0,0,0,0,0
491427.692,0,0,0,0,0
491527.692,0,0,0,0,0
491627.692,0,0,0,0,0
491727.692,0,0,0,0,0
491827.692,0,0,0,0,0
491927.692,0,0,0,0,0
492027.692,0,0,0,0,0
492127.692,0,0,0,0,0
492227.692,0,0,0,0,0
492327.692,0,0,0,0,0
492427.692,0,0,0,0,0
492527.692,0,0,0,0,0
492627.692,0,0,0,0,0
492727.692,0,0,0,0,0
492827.692,0,0,0,0,0
492927.692,0,0,0,0,0
493027.692,0,0,0,0,0
493127.692,0,0,0,0,0
493227.692,0,0,0,0,0
493327.692,0,0,0,0,0
493427.692,0,0,0,0,0
493527.692,0,0,0,0,0
493627.692,0,0,0,0,0
493727.692,0,0,0,0,0
493827.692,0,0,0,0,0
493927.692,0,0,0,0,0
494027.692,0,0,0,0,0
494127.692,0,0,0,0,0
494227.692,0,0,0,0,0
494327.692,0,0,0,0,0
494427.692,0,0,0,0,0
494527.692,0,0,0,0,0
494627.692,0,0,0,0,0
494727.692,0,0,0,0,0
494827.692,0,0,0,0,0
494927.692,0,0,0,0,0
495027.692,0,0,0,0,0
495127.692,0,0,0,0,0
495227.692,0,0,0,0,0
495327.692,0,0,0,0,0
495427.692,0,0,0,0,0
495527.692,0,0,0,0,0
495627.692,0,0,0,0,0
495727.692,0,0,0,0,0
495827.692,0,0,0,0,0
495927.692,0,0,0,0,0
496027.692,0,0,0,0,0
496127.692,0,0,0,0,0
496227.692,0,0,0,0,0
496327.692,0,0,0,0,0
496427.692,0,0,0,0,0
496527.692,0,0,0,0,0
496627.692,0,0,0,0,0
496727.692,0,0,0,0,0
496827.692,0,0,0,0,0
496927.692,0,0,0,0,0
497027.692,0,0,0,0,0
497127.692,0,0,0,0,0
497227.692,0,0,0,0,0
497327.692,0,0,0,0,0
497427.692,0,0,0,0,0
497527.692,0,0,0,0,0
497627.692,0,0,0,0,0
497727.692,0,0,0,0,0
497827.692,0,0,0,0,0
497927.692,0,0,0,0,0
498027.692,0,0,0,0,0
498127.692,0,0,0,0,0
498227.692,0,0,0,0,0
498327.692,0,0,0,0,0
498427.692,0,0,0,0,0
498527.692,0,0,0,0,0
498627.692,0,0,0,0,0
498727.692,0,0,0,0,0
498827.692,0,0,0,0,0
498927.692,0,0,0,0,0
499027.692,0,0,0,0,0
499127.692,0,0,0,0,0
499227.692,0,0,0,0,0
499327.692,0,0,0,0,0
499427.692,0,0,0,0,0
499527.692,0,0,0,0,0
499627.692,0,0,0,0,0
499727.692,0,0,0,0,0
499827.692,0,0,0,0,0
499927.692,0,0,0,0,0
500027.692,0,0,0,0,0
500127.692,0,0,0,0,0
500227.692,0,0,0,0,0
500327.692,0,0,0,0,0
500427.692,0,0,0,0,0
500527.692,0,0,0,0,0
500627.692,0,0,0,0,0
500727.692,0,0,0,0,0
500827.692,0,0,0,0,0
500927.692,0,0,0,0,0
501027.692,0,0,0,0,0
501127.692,0,0,0,0,0
501227.692,0,0,0,0,0
501327.692,0,0,0,0,0
501427.692,0,0,0,0,0
501527.692,0,0,0,0,0
501627.692,0,0,0,0,0
501727.692,0,0,0,0,0
501827.692,0,0,0,0,0
501927.692,0,0,0,0,0
502027.692,0,0,0,0,0
502127.692,0,0,0,0,0
502227.692,0,0,0,0,0
502327.692,0,0,0,0,0
502427.692,0,0,0,0,0
502527.692,0,0,0,0,0
502627.692,0,0,0,0,0
502727.692,0,0,0,0,0
502827.692,0,0,0,0,0
502927.692,0,0,0,0,0
503027.692,0,0,0,0,0
503127.692,0,0,0,0,0
503227.692,0,0,0,0,0
503327.692,0,0,0,0,0
503427.692,0,0,0,0,0
503527.692,0,0,0,0,0
503627.692,0,0,0,0,0
503727.692,0,0,0,0,0
503827.692,0,0,0,0,0
503927.692,0,0,0,0,0
504027.692,0,0,0,0,0
504127.692,0,0,0,0,0
504227.692,0,0,0,0,0
504327.692,0,0,0,0,0
504427.692,0,0,0,0,0
504527.692,0,0,0,0,0
504627.692,0,0,0,0,0
504727.692,0,0,0,0,0
504827.692,0,0,0,0,0
504927.692,0,0,0,0,0
505027.692,0,0,0,0,0
505127.692,0,0,0,0,0
505227.692,0,0,0,0,0
505327.692,0,0,0,0,0
505427.692,0,0,0,0,0
505527.692,0,0,0,0,0
505627.692,0,0,0,0,0
505727.692,0,0,0,0,0
505827.692,0,0,0,0,0
505927.692,0,0,0,0,0
506027.692,0,0,0,0,0
506127.692,0,0,0,0,0
506227.692,0,0,0,0,0
506327.692,0,0,0,0,0
506427.692,0,0,0,0,0
506527.692,0,0,0,0,0
506627.692,0,0,0,0,0
506727.692,0,0,0,0,0
506827.692,0,0,0,0,0
506927.692,0,0,0,0,0
507027.692,0,0,0,0,0
507127.692,0,0,0,0,0
507227.692,0,0,0,0,0
507327.692,0,0,0,0,0
507427.692,0,0,0,0,0
507527.692,0,0,0,0,0
507627.692,0,0,0,0,0
507727.692,0,0,0,0,0
507827.692,0,0,0,0,0
507927.692,0,0,0,0,0
508027.692,0,0,0,0,0
508127.692,0,0,0,0,0
508227.692,0,0,0,0,0
508327.692,0,0,0,0,0
508427.692,0,0,0,0,0
508527.692,0,0,0,0,0
508627.692,0,0,0,0,0
508727.692,0,0,0,0,0
508827.692,0,0,0,0,0
508927.692,0,0,0,0,0
509027.692,0,0,0,0,0
509127.692,0,0,0,0,0
509227.692,0,0,0,0,0
509327.692,0,0,0,0,0
509427.692,0,0,0,0,0
509527.692,0,0,0,0,0
509627.692,0,0,0,0,0
509727.692,0,0,0,0,0
509827.692,0,0,0,0,0
509927.692,0,0,0,0,0
510027.692,0,0,0,0,0
510127.692,0,0,0,0,0
510227.692,0,0,0,0,0
510327.692,0,0,0,0,0
510427.692,0,0,0,0,0
510527.692,0,0,0,0,0
510627.692,0,0,0,0,0
510727.692,0,0,0,0,0
510827.692,0,0,0,0,0
510927.692,0,0,0,0,0
511027.692,0,0,0,0,0
511127.692,0,0,0,0,0
511227.692,0,0,0,0,0
511327.692,0,0,0,0,0
511427.692,0,0,0,0,0
511527.692,0,0,0,0,0
511627.692,0,0,0,0,0
511727.692,0,0,0,0,0
511827.692,0,0,0,0,0
511927.692,0,0,0,0,0
512027.692,0,0,0,0,0
512127.692,0,0,0,0,0
512227.692,0,0,0,0,0
512327.692,0,0,0,0,0
512427.692,0,0,0,0,0
512527.692,0,0,0,0,0
512627.692,0,0,0,0,0
512727.692,0,0,0,0,0
512827.692,0,0,0,0,0
512927.692,0,0,0,0,0
513027.692,0,0,0,0,0
513127.692,0,0,0,0,0
513227.692,0,0,0,0,0
513327.692,0,0,0,0,0
513427.692,0,0,0,0,0
513527.692,0,0,0,0,0
513627.692,0,0,0,0,0
513727.692,0,0,0,0,0
513827.692,0,0,0,0,0
513927.692,0,0,0,0,0
514027.692,0,0,0,0,0
514127.692,0,0,0,0,0
514227.692,0,0,0,0,0
514327.692,0,0,0,0,0
514427.692,0,0,0,0,0
514527.692,0,0,0,0,0
514627.692,0,0,0,0,0
514727.692,0,0,0,0,0
514827.692,0,0,0,0,0
514927.692,0,0,0,0,0
515027.692,0,0,0,0,0
515127.692,0,0,0,0,0
515227.692,0,0,0,0,0
515327.692,0,0,0,0,0
515427.692,0,0,0,0,0
515527.692,0,0,0,0,0
515627.692,0,0,0,0,0
515727.692,0,0,0,0,0
515827.692,0,0,0,0,0
515927.692,0,0,0,0,0
516027.692,0,0,0,0,0
516127.692,0,0,0,0,0
516227.692,0,0,0,0,0
516327.692,0,0,0,0,0
516427.692,0,0,0,0,0
516527.692,0,0,0,0,0
516627.692,0,0,0,0,0
516727.692,0,0,0,0,0
516827.692,0,0,0,0,0
516927.692,0,0,0,0,0
517027.692,0,0,0,0,0
517127.692,0,0,0,0,0
517227.692,0,0,0,0,0
517327.692,0,0,0,0,0
517427.692,0,0,0,0,0
